title,pmid,url,abstract
"Expression of an HSP110 family, ischemia-responsive protein (irp94), in the rat brain after transient forebrain ischemia",10928558,https://pubmed.ncbi.nlm.nih.gov/10928558,"The transcriptional expression of an ischemia responsive protein (irp94) in the hippocampus of rats was analyzed by Northern blotting. A transient forebrain ischemia was induced in the rats by temporary occluding of the bilateral common carotid arteries (CCAs) for various periods, and then reperfusion. Among the frontal, parietal, temporal and occipital lobes, and the cerebellum and hippocampus, the maximum mRNA expression of irp94 was at the occipital lobe, and the minimum was at the parietal lobe following ten min of forebrain ischemia. The irp94 mRNA expression reached a maximum fifteen min after the transient ischemia. From twenty min on after the ischemia its expression decreased. After a ten-min ischemia and the following reperfusion, irp94 mRNA expression gradually increased in the first twelve h, and then decreased. The expression pattern was like that of the endoplasmic reticulum chaperone, Erp72, but not that of the cytosol chaperone, hsp72. In addition, when intracellular ATP was depleted with antimycin A the mRNA level of irp94 increased in a thyrocyte cell culture model. The results suggest that irp94, like a molecular chaperone, may play a role in protecting the cell against external stimulation, especially after a transient forebrain ischemia. Although future studies of irp94 will be required to clarify the interactions with other intracellular factors inducing ischemia or showing molecular chaperone activity, what is offered here is an insight into its functional role as a component of stress response in neurons that should be considered as a new therapeutic approach for the treatment of ischemia."
Integrating Bioinformatics and Drug Sensitivity Analyses to Identify Molecular Characteristics Associated with Targeting Necroptosis in Breast Cancer and their Clinical Prognostic Significance,37653627,https://pubmed.ncbi.nlm.nih.gov/37653627,"Background:
        

      
      Breast cancer accounts for over 1.8 million new cases worldwide annually, and prompt diagnosis and treatment are imperative to prevent mortality. Necroptosis, a form of programmed cell death, is thought to be a critical pathway for cancer cell apoptosis, yet, its relationship with breast cancer progression and molecular mechanisms remains largely unexplored.
    





          Objectives:
        

      
      Our study aims to investigate the molecular characteristics and clinical prognostic value of necroptosis-related genes in breast cancer using a comprehensive approach that involves integrated bioinformatics analysis along with drug sensitivity assessment.
    





          Methods:
        

      
      Transcriptional, clinical, and tumor mutation burden (TMB) data related to breast cancer from the TCGA and GEO databases were integrated, and the necroptosis gene set was downloaded from the GSEA website for analysis. The screening conditions were set as adjusted P<0.05 and |log2FC(fold change)|>0.585 to screen for differential expression genes related to breast cancer necroptosis. Survival prognosis analysis was conducted on breast cancer necroptosis genes. Further analysis was conducted on prognosis-related necroptosis genes, including immune infiltration analysis and GO/KEGG enrichment analysis, to explore the potential biological functions and signaling pathway mechanisms of breast cancer necroptosis genes. Drug sensitivity screening was conducted on the prognosis-related necroptosis to identify potential drugs that target the promotion of necroptosis gene expression, and ultimately, single-gene analysis was performed on the core target genes obtained.
    





          Results:
        

      
      Through integrated bioinformatics analysis, 29 differentially expressed mRNAs related to BRCA-Necroptosis were identified, including 18 upregulated mRNAs and 11 downregulated mRNAs. In addition, single-factor analysis of differential genes showed that the expression of HSPA4, PLK1, TNFRSF1B, FLT3, and LEF1 was closely related to BRCA survival prognosis. Based on the expression of these genes, a breast cancer prognosis model was constructed, and it was found that the area under the curve (AUC) of the curve of the risk genes for necroptosis was the largest, indicating that these genes have a certain clinical predictive significance for the occurrence and prognosis of BRCA. Additionally, there were significant differences in clinical characteristics of BRCA patients with different necroptosis gene expressions. Furthermore, GSVA and immune infiltration analysis revealed that Necroptosis-DEGs mainly affect the occurrence and progression of BRCA by participating in immune functions such as APC co-inhibition, APC co-stimulation, CCR, checkpoint, as well as infiltrating immune cells such as B cells naive, plasma cells, and T cells CD8. Moreover, the necroptosis gene group column chart indicated a 1-year survival rate of 0.979, a 3-year survival rate of 0.883, and a 5-year survival rate of 0.774. The necroptosis gene group and column chart are important indicators for evaluating BRCA prognosis. Finally, drug sensitivity screening of BRCA-Necroptosis genes showed that compounds such as A-770041, AC220, AP-24534, Bexarotene, and BMS-509744 have certain effects as potential targeted drugs for the treatment of BRCA necroptosis genes.
    





          Conclusion:
        

      
      Necroptosis genes are implicated in the pathogenesis and progression of breast cancer and are thought to impact the prognosis and response to drug treatments in individuals with BRCA. Consequently, understanding the role of these genes in breast cancer may aid in identifying more precise and efficacious therapeutic targets."
Expression of material mRNA in the hypothalamus and frontal cortex in a rat model of fatal hypothermia,21377399,https://pubmed.ncbi.nlm.nih.gov/21377399,"Diagnosis of fatal hypothermia is considered to be difficult in forensic practice because of the lack of any specific pathological findings. The mechanism that induces abnormal behavior such as undressing or hiding during the state of hypothermia has not been clarified. In order to solve these problems, we made a rat model of fatal hypothermia and investigated the expression of some mRNA within the hypothalamus and the frontal cortex. The expression of aldehyde dehydrogenase 6 family, member A1 (ALDH6A1), cocaine- and amphetamine-regulated transcript peptide (CARTPT), desmin (DES), heat shock 70kDa protein 4 (HSPA4), serotonin receptor 2A (HTR2A), opioid receptor, delta 1 (OPRD1) and transthyretin (TTR) supposedly related to fatal hypothermia was determined using quantitative real-time PCR. The expression of OPRD1 in the hypothalamus of fatal hypothermia was significantly increased, while the expression of TTR within the frontal cortex was significantly decreased compared to that in the control. These findings suggest that OPRD1 and TTR may be involved in thermoregulation at a low ambient temperature."
Transcriptomic and functional pathway features were associated with survival after pathological complete response to neoadjuvant chemotherapy in breast cancer,32905537,https://pubmed.ncbi.nlm.nih.gov/32905537,"Pathological complete response (pCR) after neoadjuvant chemotherapy (NAC) has been proposed as a surrogate endpoint for the prediction of long-term survival in breast cancer (BC); however, an increased pCR rate has not clearly correlated with improved survival. We hypothesized that some transcriptomic and functional pathway features correlate with survival after pCR in BC. We utilized 2 published NAC cohorts, 105 women with gene expression data before, ""Baseline"", and that changed during NAC, ""Delta"", and TCGA database with 1068 BC patients to investigate the relationship between the efficacy of NAC and survival utilizing differentially expressed-mRNAs, construction and analysis of the mRNA-hub gene network, and functional pathway analysis. In mRNA expression profiling, 
S100A8
 was a gene involved in survival after pCR in Baseline and 
NDP
 was a gene involved in recurrence after pCR in Delta. In functional pathway analysis, we found multiple pathways involved in survival after pCR. In mRNA-hub gene analysis, 
HSP90AA1
, 
EEF1A1
, 
APP
, and 
HSPA4
 were related to recurrence in BC patients with pCR due to NAC. 
TP53
, 
EGFR
, 
CTNNB1
, 
ERBB2
, and 
HSPB1
 may play a significant role in survival for patients with pCR. Interestingly, high 
HSP90AA1
, 
HSPA4
, 
S100A8
, and 
TP53
, and low 
EEF1A1
, 
EGFR
, and 
CTNNB1
 expressing tumors have significantly worse overall survival in TCGA BC cohort. We demonstrated the genes and functional pathway features associated with pCR and survival utilizing the bioinformatics approach to public BC cohorts. Some genes involved in recurrence after pCR due to NAC also served as prognostic factors in primary BC."
Gene expression meta-analysis identifies VDAC1 as a predictor of poor outcome in early stage non-small cell lung cancer,21297950,https://pubmed.ncbi.nlm.nih.gov/21297950,"Background:
        

      
      The bioenergetic status of non-small cell lung cancer correlates with tumour aggressiveness. The voltage dependent anion channel type 1 (VDAC1) is a component of the mitochondrial permeability transition pore, regulates mitochondrial ATP/ADP exchange suggesting that its over-expression could be associated with energy dependent processes including increased proliferation and invasiveness. To test this hypothesis, we conducted an in vivo gene-expression meta-analysis of surgically resected non-small cell lung cancer (NSCLC) using 602 individual expression profiles, to examine the impact of VDAC1 on survival.
    





          Methodology/principal findings:
        

      
      High VDAC1 expression was associated with shorter overall survival with hazard ratio (HR) = 0.6639 (95% confidence interval (CI) 0.4528 to 0.9721), p = 0.035352 corresponding to 52 versus 101 months. VDAC1 predicted shorter time to recurrence and was shown to be an independent prognostic factor compared with histology, gender, age, nodal stage and tumour stage in a Cox multivariate analysis. Supervised analysis of all the datasets identified a 6-gene signature comprising HNRNPC, HSPA4, HSPA9, UBE2D2, CSNK1A1 and G3BP1 with overlapping functions involving regulation of protein turnover, RAS-RAF-MEK pathway and transcription. VDAC1 predicted survival in breast cancer and myeloma and an unsupervised analysis revealed enrichment of the VDAC1 signature in specific subsets.
    





          Conclusions:
        

      
      In summary, gene expression analysis identifies VDAC1 gene expression as a predictor of poor outcome in NSCLC and other cancers and is associated with dysregulation of a conserved set of biological pathways, which may be causally associated with aggressive tumour behaviour."
Integrated analysis of genome-wide miRNAs and targeted gene expression in esophageal squamous cell carcinoma (ESCC) and relation to prognosis,32375686,https://pubmed.ncbi.nlm.nih.gov/32375686,"Background:
        

      
      Esophageal squamous cell carcinoma (ESCC) is a leading cause of cancer death worldwide and in China. We know miRNAs influence gene expression in tumorigenesis, but it is unclear how miRNAs affect gene expression or influence survival at the genome-wide level in ESCC.
    





          Methods:
        

      
      We performed miRNA and mRNA expression arrays in 113 ESCC cases with tumor/normal matched tissues to identify dysregulated miRNAs, to correlate miRNA and mRNA expressions, and to relate miRNA and mRNA expression changes to survival and clinical characteristics.
    





          Results:
        

      
      Thirty-nine miRNAs were identified whose tumor/normal tissue expression ratios showed dysregulation (28 down- and 11 up-regulated by at least two-fold with P < 1.92E-04), including several not previously reported in ESCC (miR-885-5p, miR-140-3p, miR-708, miR-639, miR-596). Expressions of 16 miRNAs were highly correlated with expressions of 195 genes (P < 8.42E-09; absolute rho values 0.51-0.64). Increased expressions of miRNA in tumor tissue for both miR-30e* and miR-124 were associated with increased survival (P < 0.05). Similarly, nine probes in eight of 818 dysregulated genes had RNA expression levels that were nominally associated with survival, including NF1, ASXL1, HSPA4, TGOLN2, BAIAP2, EZH2, CHAF1A, SUPT7L.
    





          Conclusions:
        

      
      Our characterization and integrated analysis of genome-wide miRNA and gene expression in ESCC provides insights into the expression of miRNAs and their relation to regulation of RNA targets in ESCC tumorigenesis, and suggest opportunities for the future development of miRs and mRNAs as biomarkers for early detection, diagnosis, and prognosis in ESCC."
Assessment of the risk of blastomere biopsy during preimplantation genetic diagnosis in a mouse model: reducing female ovary function with an increase in age by proteomics method,24156634,https://pubmed.ncbi.nlm.nih.gov/24156634,"Preimplantation genetic diagnosis (PGD) is important for screening genetic and chromosome mutations in embryos so that the efficiency of assisted reproductive treatment can be increased and birth defects can be decreased; however, some studies have reported a risk from this technology as well as other assisted reproductive technologies. We have developed a blastomere biopsy mouse model to assess the potential effects of blastomere biopsy that was one key procedure in PGD on the fertility of female mice at different ages. We showed that female fertility was decreased in the biopsied mouse model with an increase in age. Moreover, the ovarian weight, serum hormone levels, and the number of primordial, primary, preantral, and antral stage follicles were also decreased in the middle-aged biopsied mouse model. To elucidate the underlying molecular mechanism, we did proteomics analysis on ovarian tissues from puberty biopsied and nonbiopsied mice of the 23 differentially expressed proteins that were screened for in both groups, 3 proteins (PSMB8, ALDH1A1, and HSPA4) were selected and identified by Western blotting and quantitative RT-PCR methods, which showed the 3 proteins to regulate 12 cellular pathways. Furthermore, these three proteins were shown to be located in ovarian tissues, and the dynamic changes of expression profiling in middle-aged biopsied and nonbiopsied mice were demonstrated. The present study showed that blastomere biopsy technology impairs fertility when mice are middle-aged, which possibly resulted in abnormal expression profiling of PSMB8, ALDH1A1, and HSPA4 proteins. Thus, additional studies should be performed to assess the overall risk of blastomere biopsies during PGD procedures."
"Expression of APG-2 protein, a member of the heat shock protein 110 family, in developing rat brain",10566957,https://pubmed.ncbi.nlm.nih.gov/10566957,"APG-2 protein is a member of the heat shock protein 110 family, and it is thought to play an important role in the maintenance of neuronal functions under physiological and stress conditions. However, neither the tissue-distribution of APG-2 protein nor developmental change of its expression has been studied at the protein level. Therefore, we generated an antiserum against APG-2 protein and studied expression of this protein in rat brain and other tissues by use of the Western blot method. The results showed a high expression of APG-2 protein in various regions of the central nervous system (cerebral cortex, hippocampus, striatum, midbrain, hypothalamus, cerebellum, medulla pons, and spinal cord) throughout the entire postnatal stage. Similarly, a high level of APG-2 protein was detected in the whole brain of rat embryos and in adult rat tissues such as liver, lung, spleen, and kidney. In contrast, its expression in heart was high at postnatal days 1 and 3, but thereafter drastically decreased to a low level. Furthermore, APG-2 protein was detected in neuronal primary cultures prepared from rat cerebral cortex, and its level did not change notably during neuronal differentiation. These results show that APG-2 protein is constitutively expressed in various tissues and also in neuronal cells throughout the entire embryonic and postnatal period. suggesting that it might play an important role in these tissues under non-stress conditions."
"Interactome networks between the human respiratory syncytial virus (HRSV), the human metapneumovirus (ΗMPV), and their host: In silico investigation and comparative functional enrichment analysis",31988005,https://pubmed.ncbi.nlm.nih.gov/31988005,"Background and objectives:
        

      
      Human respiratory syncytial virus (HRSV) and human metapneumovirus (HMPV) are leading causes of upper and lower respiratory tract infections in non-immunocompetent subjects, yet the mechanisms by which they induce their pathogenicity differ significantly and remain elusive. In this study we aimed at identifying the gene interaction networks between the HRSV, HMPV respiratory pathogens and their host along with the different cell-signaling pathways associated with the above interactomes.
    





          Materials and methods:
        

      
      The Viruses STRING database (http://viruses.string-db.org/) was used for the identification of the host-viruses interaction networks. The two lists of the predicted functional partners were entered in the FunRich tool (http://www.funrich.org) for the construction of the Venn diagram and the comparative Funcional Enrichment Analysis (FEA) with respect to biological pathways. The sets of the common and unique human genes identified in the two networks were also analyzed. The computational predictions regarding the shared human genes in the host-HRSV and the host-HMPV interactomes were further evaluated via the analysis of the GSE111732 dataset. miRNA transcriptomics data were mapped to gene targets using the miRNomics pipeline of the GeneTrail2 database (https://genetrail2.bioinf.uni-sb.de/).
    





          Results:
        

      
      Eleven out of twenty predicted human genes were common in the two interactomes (TLR4, SOCS3, SFXN1, AKT1, SFXN3, LY96, SFXN2, SOCS7, CISH, SOCS6, SOCS1). FEA of these common genes identified the kit receptor and the GH receptor signaling pathways as the most significantly enriched annotations. The remaining nine genes of the host-HRSV and the host-HMPV interaction networks were the IFIH1, DDX58, NCL, IRF3, STAT2, HSPA4, CD209, KLF6, CHKA and the MYD88, SOCS4, SOCS2, SOCS5 AKT2, AKT3, SFXN4, SFXN5 and TLR3 respectively. Distinct cell-signaling pathways were enriched per interactome. The comparative FEA highlighted the association of the host-HRSV functional partners with the negative regulation of RIG-I/MDA5 signaling. The analysis with respect to miRNAs mapping to gene targets of the GSE111732 dataset indicated that nine out of the eleven common host genes are either enriched or depleted in the sample sets (HRSV or HMPV infected) as compared with the reference set (non-infected), although with no significant scores.
    





          Conclusions:
        

      
      We have identified both shared and unique host genes as members of the HRSV and HMPV interaction networks. The disparate human genes likely contribute to distinct responses in airway epithelial cells."
"Human mitochondrial chaperone (mtHSP70) and cysteine desulfurase (NFS1) bind preferentially to the disordered conformation, whereas co-chaperone (HSC20) binds to the structured conformation of the iron-sulfur cluster scaffold protein (ISCU)",23940031,https://pubmed.ncbi.nlm.nih.gov/23940031,"Human ISCU is the scaffold protein for mitochondrial iron-sulfur (Fe-S) cluster biogenesis and transfer. NMR spectra have revealed that ISCU populates two conformational states; that is, a more structured state (S) and a partially disordered state (D). We identified two single amino acid substitutions (D39V and N90A) that stabilize the S-state and two (D39A and H105A) that stabilize the D-state. We isolated the two constituent proteins of the human cysteine desulfurase complex (NFS1 and ISD11) separately and used NMR spectroscopy to investigate their interaction with ISCU. We found that ISD11 does not interact directly with ISCU. By contrast, NFS1 binds preferentially to the D-state of ISCU as does the NFS1-ISD11 complex. An in vitro Fe-S cluster assembly assay showed that [2Fe-2S] and [4Fe-4S] clusters are assembled on ISCU when catalyzed by NFS1 alone and at a higher rate when catalyzed by the NFS1-ISD11 complex. The DnaK-type chaperone (mtHSP70) and DnaJ-type co-chaperone (HSC20) are involved in the transfer of clusters bound to ISCU to acceptor proteins in an ATP-dependent reaction. We found that the ATPase activity of mtHSP70 is accelerated by HSC20 and further accelerated by HSC20 plus ISCU. NMR studies have shown that mtHSP70 binds preferentially to the D-state of ISCU and that HSC20 binds preferentially to the S-state of ISCU."
"Gene expression profiling of primary human articular chondrocytes in high-density micromasses reveals patterns of recovery, maintenance, re- and dedifferentiation",20433912,https://pubmed.ncbi.nlm.nih.gov/20433912,"The high-density micromass culture has been widely applied to study chondrocyte cell physiology and pathophysiological mechanisms. Since an integrated image has not been established so far, we analyzed the phenotypic alterations of human articular chondrocytes in this model on the broad molecular level. Freshly isolated chondrocytes were assembled as micromasses and maintained up to 6 weeks in medium containing human serum. Formation of cartilaginous extracellular matrix (ECM) was evaluated by histological and immunohistochemical staining. At 0, 3 and 6 weeks, chondrocyte micromasses were subjected to gene expression analysis using oligonucleotide microarrays and real-time RT-PCR. Micromasses developed a cartilaginous ECM rich in proteoglycans and type II collagen. On gene expression level, time-dependent expression patterns was observed. The induction of genes associated with cartilage-specific ECM (COL2A1 and COL11A1) and developmental signaling (GDF5, GDF10, ID1, ID4 and FGFR1-3) indicated redifferentiation within the first 3 weeks. The repression of genes related to stress response (HSPA1A and HSPA4), apoptotic events (HYOU1, NFKBIA and TRAF1), and degradation (MMP1, MMP10 and MMP12) suggested a recovery of chondrocytes. Constant expression of other chondrogenic (ACAN, FN1 and MGP) and hypertrophic markers (COL10A1, ALPL, PTHR1 and PTHR2) indicated a pattern of phenotypic maintenance. Simultaneously, the expression of chondrogenic growth (BMP6, TGFA, FGF1 and FGF2) and transcription factors (SOX9, EGR1, HES1 and TGIF1), and other cartilage ECM-related genes (COMP and PRG4) was consistently repressed and expression of collagens related to dedifferentiation (COL1A1 and COL3A1) was steadily induced indicating a progressing loss of cartilage phenotype. Likewise, a steady increase of genes associated with proliferation (GAS6, SERPINF1, VEGFB and VEGFC) and apoptosis (DRAM, DPAK1, HSPB, GPX1, NGFRAP1 and TIA1) was observed. Sequence and interplay of identified expression patterns suggest that chondrocyte micromass cultures maintain a differentiated phenotype up to 3 weeks in vitro and might be useful for studying chondrocyte biology, pathophysiology and differentiation. Cultivation longer than 6 weeks leads to progressing dedifferentiation of chondrocytes that should be considered on long-term evaluations."
"Identification of an overexpressed gene, HSPA4L, the product of which can provoke prevalent humoral immune responses in leukemia patients",17588478,https://pubmed.ncbi.nlm.nih.gov/17588478,"Objective:
        

      
      To identify leukemia-associated antigens, we applied the serological identification of antigens by the recombinant expression cloning (SEREX) method to a chronic myelogenous leukemia (CML) patient who achieved a cytogenetic response to interferon-alpha.
    





          Materials and methods:
        

      
      Immunoscreening of the cDNA library was performed with sera from a CML patient. Two isolated antigens were used to evaluate the expression pattern using Northern blot analysis and quantitative reverse transcriptase polymerase chain reaction. Western blotting and enzyme-linked immunosorbent assay were also performed for serological analysis.
    





          Results:
        

      
      We identified 14 positive clones, representing five different antigens. Of these, two genes were further validated. One (clone 70) was the human polyribonucleotide nucleotidyltransferase 1 (PNPT1), which is the type I interferon (alpha/beta-responsive gene). The mRNA of clone 70 was ubiquitously expressed in normal human tissues. The other gene (clone 57) was the heat shock 70-kDa protein 4-like (HSPA4L), which is a member of the heat shock protein 110 family, whose mRNA is strongly expressed in normal human testis and overexpressed in leukemia cells. Seroactivity against HSPA4L was detected in 6 of 9 acute myeloid leukemia patients, 4 of 10 acute lymphoblastic leukemia patients, 9 of 11 CML patients, and none of 10 healthy volunteers. Leukemia patients had higher titer of the antibodies against the protein than healthy volunteers.
    





          Conclusions:
        

      
      These results suggest that HSPA4L, a member of heat shock protein, is highly expressed by leukemia cells, and elicit humoral immune responses in leukemia patients, and it might be a potential target for antileukemia therapy and an antigen-specific immunotherapy for leukemia."
Characterization of the constitutive pig ovary heat shock chaperone machinery and its response to acute thermal stress or to seasonal variations,23018186,https://pubmed.ncbi.nlm.nih.gov/23018186,"Reduced oocyte competence causes the lower fertility reported in domestic sows during the warm months of the year. Somatic cells express heat shock proteins (HSPs) to protect themselves from damage caused by thermal stress. HSPs are classified as molecular chaperones and control the correct folding of newly synthesized or damaged proteins. The present work performed a comprehensive survey of the different components of the heat shock chaperone machinery in the pig ovary, which included the HSP40, HSP70, HSP90, and HSP110 families, as well as heat shock factors (HSF) 1 and 2. Pig ovarian follicles constitutively expressed different members of these families; therefore, we examined their ability to respond to heat stress. In order to take into account the role of the complex follicular architecture, whole pig ovaries were exposed to 41.5°C for 1 h. This exposure significantly disrupted oocyte maturation and determined the upregulation of the HSP70, HSP40, HSPH1, HSPA4, HSPA4L, HSF1, and HFS2 genes, whereas expression levels of HSP90A and HSP90B, as well as those of genes unrelated to heat stress were not altered. Unexpectedly HSP and HSF expression levels changed only in oocytes but not in cumulus cells. Cumulus-oocyte complexes isolated from ovaries collected in summer showed the same pattern as those collected in winter. We conclude that the HSP chaperone machinery is constitutively fully operational in the pig ovary. However, following thermal stimuli or seasonal variations, cumulus cell HS-related gene expression remains unchanged, and only oocytes activate a response, suggesting why this mechanism is insufficient to preserve their competence both in vitro and in vivo."
Multistate proteomics analysis reveals novel strategies used by a hibernator to precondition the heart and conserve ATP for winter heterothermy,21914784,https://pubmed.ncbi.nlm.nih.gov/21914784,"The hibernator's heart functions continuously and avoids damage across the wide temperature range of winter heterothermy. To define the molecular basis of this phenotype, we quantified proteomic changes in the 13-lined ground squirrel heart among eight distinct physiological states encompassing the hibernator's year. Unsupervised clustering revealed a prominent seasonal separation between the summer homeotherms and winter heterotherms, whereas within-season state separation was limited. Further, animals torpid in the fall were intermediate to summer and winter, consistent with the transitional nature of this phase. A seasonal analysis revealed that the relative abundances of protein spots were mainly winter-increased. The winter-elevated proteins were involved in fatty acid catabolism and protein folding, whereas the winter-depleted proteins included those that degrade branched-chain amino acids. To identify further state-dependent changes, protein spots were re-evaluated with respect to specific physiological state, confirming the predominance of seasonal differences. Additionally, chaperone and heat shock proteins increased in winter, including HSPA4, HSPB6, and HSP90AB1, which have known roles in protecting against ischemia-reperfusion injury and apoptosis. The most significant and greatest fold change observed was a disappearance of phospho-cofilin 2 at low body temperature, likely a strategy to preserve ATP. The robust summer-to-winter seasonal proteomic shift implies that a winter-protected state is orchestrated before prolonged torpor ensues. Additionally, the general preservation of the proteome during winter hibernation and an increase of stress response proteins, together with dephosphorylation of cofilin 2, highlight the importance of ATP-conserving mechanisms for winter cardioprotection."
"Cloning of human cDNAs for Apg-1 and Apg-2, members of the Hsp110 family, and chromosomal assignment of their genes",10524232,https://pubmed.ncbi.nlm.nih.gov/10524232,"In mice, the Hsp110/SSE family is composed of the heat shock protein (Hsp)110/105, Apg-1 and Apg-2. In humans, however, only the Hsp110/105 homolog has been identified as a member, and two cDNAs, Hsp70RY and HS24/p52, potentially encoding proteins structurally similar to, but smaller than, mouse Apg-2 have been reported. To clarify the membership of Hsp110 family in humans, we isolated Apg-1 and Apg-2 cDNAs from a human testis cDNA library. The human Apg-1 was 100% and 91.8% identical in length and amino acid (aa) sequence, respectively, to mouse Apg-1. Human Apg-2 was one aa shorter than and 95.5% identical in sequence to mouse Apg-2. In ECV304, human endothelial cells Apg-1 but not Apg-2 transcripts were induced in 2 h by a temperature shift from 32 degrees C to 39 degrees C. As found in mice, the response was stronger than that to a 37-42 degrees C shift. The human Apg-1 and Apg-2 genes were mapped to the chromosomal loci 4q28 and 5q23.3-q31.1, respectively, by fluorescence in-situ hybridization. We isolated cDNA and genomic clones encompassing the region critical for the difference between Apg-2 and HS24/p52. Although the primer sets used were derived from the sequences common to both cDNAs, all cDNA and genomic clones corresponded to Apg-2. Using a similar approach, the relationship between Apg-2 and Hsp70RY was assessed, and no clone corresponding to Hsp70RY was obtained. These results demonstrated that the Hsp110 family consists of at least three members, Apg-1, Apg-2 and Hsp110 in humans as well as in mice. The significance of HS24/p52 and Hsp70RY cDNAs previously reported remains to be determined."
Altered Expression of High Molecular Weight Heat Shock Proteins after OCT4B1 Suppression in Human Tumor Cell Lines,26862520,https://pubmed.ncbi.nlm.nih.gov/26862520,"Objective:
        

      
      OCT4B1, a novel variant of OCT4, is expressed in cancer cell lines and tis- sues. Based on our previous reports, OCT4B1 appears to have a crucial role in regulating apoptosis as well as stress response [heat shock proteins (HSPs)] pathways. The aim of the present study was to determine the effects of OCT4B1 silencing on the expression of high molecular weight HSPs in three different human tumor cell lines.
    





          Materials and methods:
        

      
      In this experimental study, OCT4B1 expression was suppressed in AGS (gastric adenocarcinoma), 5637 (bladder tumor) and U-87MG (brain tumor) cell lines using RNAi strategy. Real-time polymerase chain reaction (PCR) array was em- ployed for expression level analysis and the fold changes were calculated using RT2 Pro- filer PCR array data analysis software version 3.5.
    





          Results:
        

      
      Our data revealed up-regulation of HSPD1 (from HSP60 family) as well as HSPA14, HSPA1L, HSPA4, HSPA5 and HSPA8 (from HSP70 family) following OCT4B1 knock-down in all three cell lines. In contrast, the expression of HSP90AA1 and HSP90AB1 (from HSP90 family) as well as HSPA1B and HSPA6 (from HSP70 family) was down-regulated under similar conditions. Other stress-related genes showed varying ex- pression pattern in the examined tumor cell lines.
    





          Conclusion:
        

      
      Our data suggest a direct or indirect correlation between the expression of OCT4B1 and HSP90 gene family. However, OCT4B1 expression was not strongly corre- lated with the expression of HSP70 and HSP60 gene families."
Altered expression of heat shock protein 110 family members in mouse hippocampal neurons following trimethyltin treatment in vivo and in vitro,18601936,https://pubmed.ncbi.nlm.nih.gov/18601936,"The heat shock protein (Hsp) 110 family is composed of HSP105, APG-1, and APG-2. As the response of these proteins to neuronal damage is not yet fully understood, in the present study, we assessed their expression in mouse hippocampal neurons following trimethyltin chloride (TMT) treatment in vivo and in vitro. Although each of these three Hsps had a distinct regional distribution within the hippocampus, a low level of all of them was observed in the granule cell layer of the dentate gyrus in naïve animals. TMT was effective in markedly increasing the level of these Hsps in the granule cell layer, at least 16h to 4days after the treatment. In the dentate granule cell layer on day 2 after TMT treatment, HSP105 was expressed mainly in the perikarya of NeuN-positive cells (intact neurons); whereas APG-1 and APG-2 were predominantly found in NeuN-negative cells (damaged neurons as evidenced by signs of cell shrinkage and condensation of chromatin). Assessments using primary cultures of mouse hippocampal neurons exposed to TMT revealed that whereas HSP105 was observed in intact neurons rather than in damaged neurons, APG-1 and APG-2 were detected in both damaged neurons and intact neurons. Taken together, our data suggest that APG-1 and APG-2 may play different roles from HSP105 in neurons damaged by TMT."
The ischemia-responsive protein 94 (Irp94) activates dendritic cells through NK cell receptor protein-2/NK group 2 member D (NKR-P2/NKG2D) leading to their maturation,18178852,https://pubmed.ncbi.nlm.nih.gov/18178852,"Tumor recognition and killing, the uptake of released immunogenic substrate, and the generation of immunity are crucial aspects of dendritic cell (DC)-mediated antitumor immune response. In the context of direct tumoricidal activity, we have recently shown NK cell receptor protein-2 (NKR-P2)/NK group 2 member D (NKG2D) as a potent activation receptor on rat DCs. The activation of DCs with agonistic anti-NKR-P2 mAb, the binding of soluble NKR-P2 to the AK-5 tumor, and DC maturation with fixed AK-5 cells led us to identify a putative NKR-P2 ligand on the AK-5 cell surface. In this study we have shown that the AK-5 tumor-derived ischemia-responsive protein-94 (Irp94, a 110 kDa Hsp family member) acts as a functional ligand for NKR-P2 on DCs and enhances Irp94-NKR-P2 interaction-dependent tumor cell apoptosis via NO. Surface expression of Irp94 was also found on tumors of diverse origin in addition to AK-5. Furthermore, the Th1-polarizing cytokine IL-12, produced from Irp94-ligated BMDCs, augments NK cell cytotoxicity. Irp94-NKR-P2 interaction drives the maturation of BMDCs by up-regulating MHC class II, CD86, and CD1a and also induces autologous T cell proliferation, which displays a crucial state of DCs for adaptive antitumor immune response. These functional properties of Irp94 reside in the COOH terminus subdomain but not in the NH2 terminus ATPase domain of Irp94. We also show the involvement of PI3K, ERK, protein kinase C, phosphatases, and NF-kappaB translocation as downstream mediators of DCs activation upon NKR-P2 ligation with Irp94. Our studies demonstrate for the first time a novel role of a 110-kDa heat shock protein (Irp94) as a ligand for NKR-P2 on DCs, which in turn executes both innate and adaptive immunity."
